Date,High,Low,Volume,Adj Close
2010-01-04,17.96963882446289,17.305503845214844,54898644.0,11.810514450073242
2010-01-05,17.96015167236328,17.599620819091797,45714931.0,11.642064094543455
2010-01-06,17.84630012512207,17.561670303344727,43640975.0,11.604628562927246
2010-01-07,17.713472366333008,17.514230728149414,41557112.0,11.560955047607422
2010-01-08,17.751422882080078,17.571157455444336,32049716.0,11.654539108276367
2010-01-11,17.979127883911133,17.713472366333008,34199665.0,11.748127937316896
2010-01-12,18.017078399658203,17.685009002685547,43501847.0,11.710694313049316
2010-01-13,18.31119537353516,17.903226852416992,62728072.0,11.98520851135254
2010-01-14,18.50094985961914,18.149904251098636,49820367.0,12.091273307800291
2010-01-15,18.67172622680664,18.27324485778809,80760537.0,12.159903526306152
2010-01-19,19.041746139526367,18.50094985961914,82562244.0,12.478092193603516
2010-01-20,19.3168888092041,18.851991653442383,83522965.0,12.440662384033203
2010-01-21,19.117647171020508,18.187856674194336,81343188.0,12.003924369812012
2010-01-22,18.89943122863769,17.93168830871582,65034962.0,11.82923412322998
2010-01-25,18.26375770568848,17.87476348876953,51933110.0,11.760604858398438
2010-01-26,17.93168830871582,17.675521850585938,45955032.0,11.71692943572998
2010-01-27,18.11195373535156,17.7039852142334,57558308.0,11.854193687438965
2010-01-28,18.121442794799805,17.656545639038086,53690549.0,11.623345375061035
2010-01-29,17.99810218811035,17.571157455444336,59071114.0,11.642064094543455
2010-02-01,18.017078399658203,17.74193572998047,41586308.0,11.72316837310791
2010-02-02,18.339658737182617,17.808349609375,71262310.0,12.003924369812012
2010-02-03,17.88425064086914,17.476280212402344,120151889.0,11.726818084716797
2010-02-04,17.495256423950195,17.08728790283203,99352043.0,11.35523796081543
2010-02-05,17.25806427001953,16.698291778564453,95279492.0,11.311147689819336
2010-02-08,17.07779884338379,16.812143325805664,58630015.0,11.235577583312988
2010-02-09,17.22011375427246,16.745731353759766,74804488.0,11.260767936706545
2010-02-10,17.05882453918457,16.726755142211914,63195205.0,11.172593116760254
2010-02-11,17.10626220703125,16.717267990112305,57646000.0,11.254467964172363
2010-02-12,16.973434448242188,16.717267990112305,53060257.0,11.210382461547852
2010-02-16,17.15369987487793,16.707780838012695,66699017.0,11.15999984741211
2010-02-17,16.944971084594727,16.631879806518555,61399821.0,11.12850856781006
2010-02-18,16.840606689453125,16.650854110717773,60202899.0,11.166296005249023
2010-02-19,17.17267608642578,16.821632385253906,53393321.0,11.33004379272461
2010-02-22,17.22011375427246,16.869070053100586,61134003.0,11.304853439331056
2010-02-23,17.020872116088867,16.707780838012695,50458353.0,11.12850856781006
2010-02-24,17.096773147583008,16.698291778564453,71379515.0,11.216679573059082
2010-02-25,16.821632385253906,16.537002563476562,56344732.0,11.141108512878418
2010-02-26,16.897533416748047,16.603416442871094,62436536.0,11.052933692932127
2010-03-01,16.944971084594727,16.679317474365234,48087169.0,11.17889404296875
2010-03-02,16.963947296142578,16.650854110717773,68147740.0,11.084421157836914
2010-03-03,16.698291778564453,16.32827377319336,114953456.0,10.908079147338867
2010-03-04,16.5085391998291,16.33776092529297,59990729.0,10.914380073547363
2010-03-05,16.603416442871094,16.347248077392578,68202654.0,11.008843421936035
2010-03-08,16.698291778564453,16.38519859313965,51370695.0,10.92697525024414
2010-03-09,16.43263816833496,16.271347045898438,57489271.0,10.851398468017578
2010-03-10,16.461101531982422,16.233396530151367,59341465.0,10.801013946533203
2010-03-11,16.43263816833496,16.223909378051758,51448270.0,10.889185905456545
2010-03-12,16.347248077392578,16.119544982910156,90062719.0,10.75693130493164
2010-03-15,16.39468765258789,16.119544982910156,46310547.0,10.870291709899902
2010-03-16,16.489564895629883,16.233396530151367,56037175.0,10.870291709899902
2010-03-17,16.42314910888672,16.280834197998047,59708468.0,10.838802337646484
2010-03-18,16.461101531982422,16.242883682250977,53653975.0,10.851398468017578
2010-03-19,16.41366195678711,15.939278602600098,119353801.0,10.649864196777344
2010-03-22,16.36622428894043,16.110057830810547,74916107.0,10.801013946533203
2010-03-23,16.679317474365234,16.31878662109375,77908623.0,11.046631813049316
2010-03-24,16.802656173706055,16.64136505126953,77922536.0,11.09072494506836
2010-03-25,16.869070053100586,16.461101531982422,50807754.0,10.952162742614746
2010-03-26,16.489564895629883,16.223909378051758,57108144.0,10.794717788696287
2010-03-29,16.45161247253418,16.261859893798828,51374595.0,10.882885932922363
2010-03-30,16.49905014038086,16.25237274169922,44091982.0,10.870291709899902
2010-03-31,16.38519859313965,16.214420318603516,62218779.0,10.801013946533203
2010-04-01,16.39468765258789,16.119544982910156,72849107.0,10.75693130493164
2010-04-05,16.261859893798828,15.986717224121094,72462711.0,10.643566131591797
2010-04-06,16.176471710205078,15.99620532989502,81797462.0,10.681353569030762
2010-04-07,16.242883682250977,16.119544982910156,89101893.0,10.75063133239746
2010-04-08,16.280834197998047,16.148008346557617,55647722.0,10.794717788696287
2010-04-09,16.42314910888672,16.29032325744629,46376632.0,10.863994598388672
2010-04-12,16.44212532043457,16.309297561645508,51902754.0,10.889185905456545
2010-04-13,16.36622428894043,16.223909378051758,69737067.0,10.819907188415527
2010-04-14,16.2998104095459,16.072105407714844,101067744.0,10.75063133239746
2010-04-15,16.280834197998047,16.091081619262695,62821562.0,10.70024871826172
2010-04-16,16.138519287109375,15.939278602600098,79595867.0,10.580585479736328
2010-04-19,15.958253860473633,15.749526023864746,69487163.0,10.57428741455078
2010-04-20,16.005693435668945,15.872864723205566,59565545.0,10.555394172668455
2010-04-21,15.958253860473633,15.597723007202148,72271199.0,10.454625129699709
2010-04-22,15.71157455444336,15.493358612060549,73482877.0,10.37904930114746
2010-04-23,16.138519287109375,15.559771537780762,103613470.0,10.649864196777344
2010-04-26,16.100568771362305,15.844402313232422,87980858.0,10.593179702758787
2010-04-27,15.986717224121094,15.559771537780762,96488746.0,10.366455078125
2010-04-28,15.7874755859375,15.550285339355469,63932478.0,10.410539627075195
2010-04-29,16.138519287109375,15.777989387512209,71149743.0,10.61837387084961
2010-04-30,16.129032135009766,15.825427055358888,53829045.0,10.530200958251951
2010-05-03,16.129032135009766,15.76850128173828,75855431.0,10.649864196777344
2010-05-04,16.49905014038086,16.185958862304688,127430181.0,10.870291709899902
2010-05-05,16.45161247253418,16.091081619262695,104662200.0,10.93393325805664
2010-05-06,16.32827377319336,15.037951469421388,125669474.0,10.653905868530272
2010-05-07,15.948766708374023,15.540797233581545,112673338.0,10.475703239440918
2010-05-10,16.36622428894043,15.977230072021484,86003238.0,10.819375038146973
2010-05-11,16.309297561645508,15.939278602600098,56871205.0,10.825743675231934
2010-05-12,16.214420318603516,15.863377571105955,56409764.0,10.755735397338867
2010-05-13,16.072105407714844,15.69260025024414,71447182.0,10.539345741271973
2010-05-14,15.69260025024414,15.237192153930664,66057658.0,10.310229301452637
2010-05-17,15.43643283843994,14.97153663635254,104156385.0,10.25295066833496
2010-05-18,15.41745662689209,14.97153663635254,77422519.0,10.062021255493164
2010-05-19,15.123339653015137,14.800759315490724,86483019.0,10.068385124206545
2010-05-20,14.867173194885254,14.440228462219238,118531575.0,9.692888259887695
2010-05-21,14.62998104095459,14.193548202514648,107967228.0,9.8010835647583
