Date,High,Low,Open,Close,Volume,Adj Close,SMA50,SMA200,WMA40,WMA150,EMA30,EMA100,MACD,MACD_diff,MACD_signal,ADI,CMF,OBV,ATR,BB_hb,BB_hbi,BB_lb,BB_lbi,BB_m,BB_pb,BB_wb,ROC,RSI,SO,SO_sig,CR,DLR,DR
2016-06-06,18.024999618530273,17.770000457763672,17.90999984741211,17.899999618530273,200400.0,15.737374305725098,14.212871265411376,13.959227042198181,14.755981110363471,13.750639998665447,14.810169742823614,14.017912068538942,0.6032083932338743,-0.01494931027982227,0.6181577035136966,-487804696.6230732,-8.74008175498276,19713000.0,2.3006605056652254,16.439597865269857,0.0,13.624062374903485,0.0,15.03183012008667,0.7505896970762809,18.730490351963468,7.5721186048389955,69.2068959491763,-53.15413920376353,-46.183707839249195,11.874998389856927,1.010681541055547,1.0158061769752091
2016-06-07,18.75,17.799999237060547,17.899999618530273,18.479999542236328,669200.0,16.24730110168457,14.263512210845947,13.965776958465575,14.84941040597311,13.785580636754993,14.902887895008192,14.062058386026974,0.6490452431240534,0.02471003168828545,0.624335211435768,-490661401.3761822,-8.308884039927566,20382200.0,2.351515161994488,16.495019176025593,0.0,13.838550255279339,0.0,15.166784715652465,0.9067491163151142,17.515043369770513,9.934565931036984,75.00219104764996,-13.244340954676035,-40.59987837463432,15.500003321979406,3.188839652089559,3.2402279189227112
2016-06-08,18.950000762939453,18.540000915527344,18.540000915527344,18.799999237060547,227500.0,16.52863883972168,14.315208168029786,13.977030501365661,14.953207588195802,13.824081469908453,15.007775052731644,14.11090156332786,0.7103179519107634,0.06878619237999628,0.6415317595307671,-493121023.5349295,-8.30351946601993,20609700.0,2.376599769084516,16.589434956905066,0.0,14.023714590671835,0.0,15.306574773788451,0.9763044648265228,16.762211037748735,10.26393182029575,77.51635526372975,-1.31215938083841,-22.570213179759307,17.49999762715757,1.7167754666235435,1.7315967512163466
2016-06-09,18.850000381469727,18.6299991607666,18.76000022888184,18.82999992370605,171800.0,16.55501365661621,14.368486633300781,13.993647050857543,15.054678120264192,13.86273445306235,15.107596898143552,14.159299822600897,0.7452851894558403,0.08300274394005847,0.6622824455157819,-496533555.6406307,-9.32287919161553,20781500.0,2.3726541814176256,16.68675484326605,0.0,14.177840856044252,0.0,15.432297849655152,0.9474907520461785,16.257552904072952,7.908300767148196,77.74235969845176,-12.440652832277166,-8.99905105593052,17.687492856049403,0.1594432324846018,0.15957041078995537
2016-06-10,18.899999618530273,18.559999465942386,18.75,18.709999084472656,183300.0,16.449512481689453,14.411918277740478,14.008768992424011,15.147260366998069,13.899772700042384,15.194172097081998,14.204650568325423,0.7420520645192994,0.06381569520281394,0.6782363693164855,-498992456.17356616,-9.865312911785907,20598200.0,2.370677880024514,16.76012362857668,0.0,14.316355234185771,0.0,15.538239431381225,0.8728966510901115,15.727447148583915,6.60968970536253,74.5157185587247,-34.43480971639991,-16.06254064317181,16.937498381382497,-0.6393155522079308,-0.6372762784438657
2016-06-13,18.709999084472656,18.100000381469727,18.559999465942386,18.26000022888184,226500.0,16.05388069152832,14.459394149780273,14.019143352508545,15.217037491682099,13.93135186850104,15.24963716769144,14.241268986606668,0.6702789149281116,-0.006365963510699069,0.6766448784388107,-500738454.8462363,-9.663218744796728,20371700.0,2.3628070745072773,16.757310761241992,0.0,14.475662718982617,0.0,15.616486740112304,0.6917008860765796,14.61050798576074,1.9542183017775,63.81876918069528,-67.40564420370467,-38.0937022507939,14.125002152507049,-2.434523241648412,-2.4051277544032024
2016-06-14,18.420000076293945,17.770000457763672,18.13999938964844,18.100000381469727,171200.0,15.913211822509766,14.501419105529784,14.028154983520508,15.27729372745607,13.960869135067165,15.292448435744236,14.274376765535441,0.5869989302503917,-0.07171675855073523,0.658715688801127,-501887754.54135376,-10.154200333359176,20200500.0,2.3630436680971596,16.774445272582327,0.0,14.54820496926948,0.0,15.661325120925904,0.613144435130849,14.21489105247072,1.4005630497664068,60.493605599030644,-109.43360983296897,-70.42468791769117,13.125004999917977,-0.8800911557833135,-0.8762296900137412
2016-06-15,18.5,18.040000915527344,18.1299991607666,18.38999938964844,179000.0,16.16817283630371,14.549774131774903,14.035232396125794,15.347446031105228,13.993550656804974,15.348946784167428,14.311877677827882,0.5532330599716868,-0.0843861030635521,0.6376191630352389,-503523527.98934937,-10.31250996625748,20379500.0,2.3790254187680935,16.773239560590408,0.0,14.69799237681804,0.0,15.735615968704224,0.7084363110967767,13.188217022452275,2.2234511920340565,64.14054647902529,-98.70177819194446,-91.84701074287268,14.937490517104735,1.589497364147885,1.602197071450373
2016-06-16,18.899999618530273,18.30500030517578,18.3799991607666,18.76000022888184,204800.0,16.493471145629886,14.608503532409667,14.039408512115479,15.43073250258841,14.03027681658073,15.422787065552102,14.355077548477427,0.5655010979435957,-0.057694452073314584,0.6231955500169103,-504975392.191099,-10.021888450171248,20584300.0,2.4042255161579837,16.783868944028207,0.0,14.8737497693507,0.0,15.828809356689453,0.8479687538619942,12.067358521001239,5.0391868597539435,68.17696043368919,-76.72858454280642,-94.95465752257326,17.249994949235425,1.9919944389766187,2.011967045501617
2016-06-17,19.197999954223636,18.530000686645508,18.809999465942386,19.020000457763672,375400.0,16.72205924987793,14.670925521850586,14.042837324142456,15.5218351515328,14.069739513270903,15.506611077444092,14.401948473257635,0.5967365159775504,-0.021167227231488006,0.6179037432090384,-507382833.9860645,-9.798859766876424,20959700.0,2.425675751331967,16.827941901045964,0.0,15.023976224106624,0.0,15.925959062576293,0.9413056176613748,11.327202775363144,7.094591024890182,70.67493238410357,-51.156286097552105,-75.52888294410097,18.874998796629903,1.3764146493063123,1.3859308463919584
2016-06-20,19.624000549316406,19.040000915527344,19.1200008392334,19.489999771118164,262900.0,17.13527488708496,14.75093116760254,14.047189273834228,15.62955648608324,14.114373276144201,15.611686161937051,14.456073748778968,0.6672469898894668,0.03947459734434278,0.6277723925451241,-509360640.7904697,-9.540679466492312,21222600.0,2.4596947190538603,16.973891821905315,1.0,15.092546948388874,0.0,16.033219385147095,1.0857806920205983,11.734043103403724,8.882679881683448,74.5621131360653,-20.577730422656984,-49.48753368767181,21.812496364466426,2.4410436679887404,2.4710810494828817
2016-06-21,18.6200008392334,17.81999969482422,18.190000534057614,18.239999771118164,1157500.0,16.036296844482422,14.801747932434083,14.045606746673585,15.679509100099889,14.144104799519049,15.639080399520624,14.48736529522854,0.5495398831204898,-0.06258600753970744,0.6121258906601973,-515679723.5299429,-8.903755167751504,20065100.0,2.3900540928463303,16.9536188342547,0.0,15.18227536893133,0.0,16.067947101593017,0.48213206092991334,11.024080762300713,2.934544376272811,54.043906539397696,-73.82276267845604,-48.51892639955503,14.000000813545977,-6.628449189159102,-6.41354194691589
2016-06-22,18.1200008392334,16.90999984741211,18.1200008392334,16.90999984741211,1742200.0,14.866983413696287,14.827771739959717,14.038221607208252,15.669559328730513,14.158180266205576,15.589267690757765,14.494882485693248,0.2892419564207387,-0.2583071473915669,0.5475491038123056,-523305130.65932256,-7.944642515715652,18322900.0,2.3681719429823764,17.033910358632856,0.0,15.045716201578328,1.0,16.03981328010559,-0.08989704916285937,12.395369711195537,-5.53072498067337,41.08811357618453,-75.27693092644839,-56.559141342520455,5.687499906781168,-7.5711829754087745,-7.291667410038361
2016-06-23,19.13999938964844,17.450000762939453,17.450000762939453,19.0,7455700.0,16.704475402832028,14.89212791442871,14.040947074890136,15.747956703930367,14.196512637780465,15.661216575407717,14.538636800884115,0.3591744436562987,-0.1506997281248056,0.5098741717811043,-537338840.0606403,-4.857108932469143,25778600.0,2.5042322310516463,17.112499379560894,0.0,15.062958098008686,0.0,16.08772873878479,0.8009193664936322,12.739780206581377,2.813847655596511,58.09047387059573,-7.572748394496511,-52.22414733313362,18.74999745766881,11.653379572886946,12.359548255384079
2016-06-24,18.59000015258789,17.829999923706055,18.3799991607666,18.450000762939453,1296000.0,16.22092628479004,14.945054759979248,14.044112143516541,15.799271028797802,14.228209818151612,15.697326879238835,14.571949463931757,0.3340582698472172,-0.14065272154710967,0.4747109913943269,-544122626.3975031,-4.823358529486064,24482600.0,2.460038839530519,17.12396760078273,0.0,15.104240941087387,0.0,16.11410427093506,0.5528893419028759,12.53390586120456,-1.8616932580809062,53.69842038287879,-25.389586750606853,-36.079755357183885,15.312508093087551,-2.9374517086844687,-2.8947279479366927
2016-06-27,18.549999237060547,17.882999420166016,18.46999931335449,18.5,732300.0,16.264884948730472,14.992882328033447,14.047892637252808,15.849341606512303,14.260303691754542,15.733943528883456,14.605472938878266,0.3163993373291838,-0.12664932325211448,0.44304866058129827,-548407986.525613,-4.637621643067682,25214900.0,2.4506841332976608,17.138844213024445,0.0,15.134202757342987,0.0,16.136523485183716,0.5640321306251352,12.423007084035705,-1.7525126460393385,54.038628174653404,-23.769886950618247,-18.910740698573836,15.625004660940501,0.27063317246245333,0.2709997146195686
2016-06-28,18.795000076293945,18.280000686645508,18.520000457763672,18.3700008392334,494900.0,16.150590896606445,15.039303207397461,14.050793948173522,15.89047023610371,14.290685775032633,15.760824004220424,14.636069334080805,0.28188335887278804,-0.12893224136680825,0.4108156002395963,-552995492.9491264,-4.656475246617912,24720000.0,2.456357775745219,17.14126127628072,0.0,15.176624027216592,0.0,16.158942651748657,0.49574895816202774,12.158204230346236,-1.8172063483081837,52.949266170599685,-27.981162653083313,-25.713545451436104,14.812502737243216,-0.7051849327095017,-0.7027043381142906
2016-06-29,19.239999771118164,18.38999938964844,18.43000030517578,19.149999618530273,517300.0,16.836353302001953,15.097505111694336,14.057607612609864,15.961748392988996,14.329962934447703,15.830212991174072,14.679639313643598,0.3497046522313898,-0.0488887584065652,0.398593410637955,-555403853.561946,-4.5808600674179845,25237300.0,2.5015757113713977,17.211238596287195,0.0,15.22885310903507,0.0,16.220045852661134,0.8108918287104251,12.2218241875493,4.874040274178354,58.37166739561252,-2.71357871641233,-18.154876106704595,19.687500720327165,4.158379857703398,4.246051489915459
2016-06-30,19.26000022888184,18.739999771118164,19.21999931335449,18.8799991607666,600000.0,16.59897232055664,15.154300308227539,14.063234372138977,16.017394170528505,14.365835907538209,15.879810367263271,14.717645907839895,0.3582567331894353,-0.03226934195881581,0.3905260751482511,-560944681.7906809,-4.604457364502139,24637300.0,2.4960093696220045,17.241472436739134,0.0,15.284779070066289,0.0,16.26312575340271,0.6716398557250703,12.031471663824824,4.309378305873136,55.967216628089105,-11.46011224821107,-14.051617872568874,17.999989423902328,-1.4199650555649868,-1.4099311007989224
2016-07-01,19.290000915527344,18.65999984741211,18.75,19.030000686645508,939200.0,16.730852127075195,15.2125022315979,14.067542376518249,16.07564544910338,14.403197118493894,15.934716287251138,14.757511377527722,0.37676345278979184,-0.011010097886767434,0.3877735506765593,-567635794.38461,-4.673771603578047,25576500.0,2.509939314289769,17.26626950259818,0.0,15.375155153316125,0.0,16.320712327957153,0.716877313248534,11.58720472048639,3.480166228233625,57.02630821504098,-6.600872292008394,-6.924854418877235,18.93750624566024,0.791366273077232,0.794505852360694
2016-07-05,19.093000411987305,18.670000076293945,19.0,18.780000686645508,400700.0,16.511056900024414,15.268242454528808,14.069300751686097,16.119261571837637,14.437396382801317,15.971899552591351,14.792235051240528,0.3520482562514502,-0.028580235540087262,0.38062849179153746,-572126744.2389663,-4.682633118378718,25175800.0,2.4993828121913646,17.268946942546204,0.0,15.449845972798036,0.0,16.35939645767212,0.5833710964231356,11.11960929888131,0.10662251893039036,54.6663615489362,-14.699441570069393,-10.920142036762924,17.375009847296074,-1.3224176144037258,-1.3137120893865983
2016-07-06,19.0,18.549999237060547,18.780000686645508,18.86000061035156,683900.0,16.581390380859375,15.326092700958252,14.073828544616699,16.162470210470804,14.472296649099189,16.01122154151187,14.827663869648822,0.3381075083360727,-0.03401678676437181,0.37212429510044454,-578794330.0796818,-4.890269652454454,25859700.0,2.4986371184616663,17.289068125143505,0.0,15.46313371811821,0.0,16.376100921630858,0.6124298104240028,11.149994835543886,-0.841217381881849,55.30378236449115,-12.107935945711558,-11.136083269263088,17.875001644040832,0.42507334764958493,0.4259780658551149
2016-07-07,19.3700008392334,18.834999084472656,18.84000015258789,19.290000915527344,415300.0,16.959440231323242,15.389042224884033,14.08002679347992,16.220421303772348,14.511967420430635,16.07239694085454,14.869877262949304,0.3758884184121811,0.00301129864938926,0.37287711976279186,-582121469.4700452,-4.887475820027326,26275000.0,2.5193494998839774,17.343715302803336,0.0,15.45156667961854,0.0,16.397640991210938,0.7969107358843219,11.539151419396108,-1.0261560256278537,58.66785419467085,1.8216791129214756,-8.328566134286463,20.56251009305474,2.2543619481368182,2.2799647181593885
2016-07-08,20.15999984741211,19.290000915527344,19.450000762939453,19.899999618530273,811900.0,17.49574089050293,15.462190265655517,14.091148457527161,16.300598523674942,14.55848299687535,16.164225582767337,14.921874562504822,0.47251416926708956,0.07970963960343813,0.3928045296636514,-586282246.4880006,-4.761203758481157,27086900.0,2.5680073653271838,17.504119834765866,0.0,15.385234871044679,0.0,16.444677352905273,0.99604558793592,12.884928772085914,9.100879462222327,62.93028795801156,18.022801325871395,2.5788481643604655,24.375003474519264,3.1132849032275978,3.162254484019855
2016-07-11,20.700000762939453,20.01000022888184,20.13999938964844,20.6299991607666,905800.0,18.13754272460937,15.556086978912354,14.104248280525207,16.407869505300752,14.613205034369665,16.291536366111984,14.985551159774218,0.6245334932758801,0.18538317088978296,0.4391503223860972,-592104193.4289199,-4.75727358566119,27992700.0,2.613453972977851,17.820232561947854,1.0,15.237925168154682,0.0,16.529078865051268,1.1228785401088202,15.622814888088824,21.998809172680346,67.27911414160681,32.388986297288554,17.411155578693837,28.937491330650687,3.6026500180044607,3.668331842150363
2016-07-12,20.989999771118164,20.43000030517578,20.700000762939453,20.799999237060547,703600.0,18.287004470825195,15.651742076873779,14.117787699699402,16.51778878933046,14.669529406061239,16.420276243835417,15.050926472864337,0.7434657291479603,0.24345232540949047,0.5000134037384698,-598192840.9539624,-4.860664856542075,28696300.0,2.630525621087204,18.12063615785256,1.0,15.160833950179665,0.0,16.640735054016112,1.0562092671399963,17.786487183801224,9.473683128803136,68.21430097917839,33.75011395005832,28.053967191072786,29.999995932270117,0.8206695570717848,0.8240462806079707
2016-07-13,20.854999542236328,20.47100067138672,20.76000022888184,20.489999771118164,386300.0,18.01445770263672,15.743177089691162,14.128293929100037,16.609781316431558,14.721861160817264,16.523126660532277,15.109610259592504,0.7765889757114373,0.22126045757837387,0.5553285181330634,-603521668.7625912,-5.0153179776279595,28310000.0,2.6260591532531987,18.300634865977052,0.0,15.190959830067868,0.0,16.74579734802246,0.9079720034937145,18.569883364057375,11.05689888701627,64.58913046739431,15.945115758314076,27.361405335220343,28.06249551702271,-1.501602817240144,-1.490384981440196
2016-07-14,20.799999237060547,20.226999282836914,20.799999237060547,20.32999992370605,370800.0,17.873788833618164,15.830392036437988,14.140734367370605,16.69125583346297,14.771980407580108,16.610266155570077,15.164346468979149,0.7664782334237898,0.16891977223258114,0.5975584611912087,-606938090.0689753,-5.055339969184652,27939200.0,2.6374507519082435,18.436123751895707,0.0,15.226032543880663,0.0,16.831078147888185,0.8248227599036783,19.072403917379575,9.891886047514108,62.735977301535556,1.385725064131583,17.02698492416802,27.06249836443362,-0.7839312476526139,-0.780866520328094
2016-07-15,20.36000061035156,20.11000061035156,20.34000015258789,20.170000076293945,262800.0,17.73311996459961,15.915848617553712,14.15247146129608,16.761976463038746,14.819894909553446,16.68270833679779,15.215213270872622,0.7256109167544587,0.10244196445059994,0.6231689523038587,-612198043.9386042,-5.226676338565653,27676400.0,2.6266479679671835,18.53645472574497,0.0,15.249666451928366,0.0,16.89306058883667,0.7555867022086785,19.45644045098963,9.798583086676317,60.85563313752434,-4.823927860853807,4.1689709871973095,26.062501211844523,-0.790125318894841,-0.7870120338110742
2016-07-18,20.309999465942386,20.1200008392334,20.190000534057614,20.229999542236328,415700.0,17.785869598388672,16.001129341125488,14.16605483531952,16.831485469166825,14.868175816988579,16.753880031093978,15.266117356566008,0.690970501778768,0.054241239579927325,0.6367292621988406,-622827484.6758498,-5.616432691623619,28092100.0,2.623093077494012,18.632371107499043,0.0,15.26013110502537,0.0,16.946251106262206,0.7489794592053268,19.899622526114456,5.639679088189572,61.32376798643948,-18.23362565279205,-7.2239428165047315,26.43749166962821,0.29702237151925104,0.2974639200229001
2016-07-19,20.979999542236328,20.229999542236328,20.229999542236328,20.46999931335449,614400.0,17.99687385559082,16.093795204162596,14.18486934185028,16.907620531175194,14.918908349262429,16.834073181061516,15.320191742685312,0.6839089347221758,0.03774373801866815,0.6461651967035077,-627100637.8008498,-5.6317950574888895,28706500.0,2.663881425090701,18.735524848366676,0.0,15.243137261008325,0.0,16.9893310546875,0.7884968451240623,20.556357258073277,8.421614953252126,63.21866511647128,-15.120210629945966,-12.725921381197248,27.937494178061616,1.179376887272543,1.1863589577945977
2016-07-20,20.690000534057614,20.040000915527344,20.46999931335449,20.06999969482422,385900.0,17.645200729370114,16.175735034942626,14.203024468421937,16.9629339706607,14.964609549229772,16.886403990629812,15.366231524599861,0.6166818766152353,-0.02358665607061794,0.6402685326858533,-630330088.3676261,-5.694168020267651,28320600.0,2.665970371760422,18.780824235647927,0.0,15.358728262215841,0.0,17.069776248931884,0.6681497202023604,20.047690863236816,5.465045027893389,58.10872862555976,-37.081897936546426,-23.47857807309479,25.437494517039095,-1.9734235069537753,-1.9540789641722012
2016-07-21,20.190000534057614,19.709999084472656,20.07999992370605,19.850000381469727,302200.0,17.4517822265625,16.25011392593384,14.218717885017394,17.006003265846065,15.007374728289133,16.92288000585128,15.407529558302091,0.530105539052915,-0.08813039490635066,0.6182359339592657,-633475751.1740427,-5.893147283172241,28018400.0,2.657315331255213,18.58451242638392,0.0,15.813519952766471,0.0,17.199016189575197,0.5912185938409733,16.11134289935156,5.697547602399062,55.453845729740095,-45.00888402150301,-32.40366419599844,24.062506906666336,-1.102205629348596,-1.096153598783789
2016-07-22,20.06999969482422,19.56999969482422,19.88999938964844,20.01000022888184,390600.0,17.592451095581055,16.321151905059814,14.234587140083313,17.05346845417488,15.051671582236722,16.966078140672558,15.450795331317515,0.4787375004077923,-0.11159874684117876,0.590336247248971,-636956073.1055002,-8.565834856302867,28409000.0,2.654522626755678,18.61955410271829,0.0,15.867275845707006,0.0,17.243414974212648,0.6268171633733819,15.961329360380692,6.0975629395276245,56.99281406592841,-39.243767700621376,-40.44484988622357,25.06250405925543,0.8028118249395977,0.8060430000349728
2016-07-25,20.3700008392334,20.049999237060547,20.049999237060547,20.229999542236328,239500.0,17.785869598388672,16.390255680084227,14.252698302268982,17.108117124510972,15.09819645281659,17.018967912138113,15.497034425714963,0.46097833536934374,-0.10348632950370185,0.5644646648730456,-640584675.1898642,-9.12334592431369,28648500.0,2.663310277962583,18.632777392307506,0.0,16.01054688747765,0.0,17.321662139892577,0.6770277089070071,15.13844620482893,4.872975497971069,59.085854681383765,-31.316781615664645,-38.52314444592964,26.43749166962821,1.0934404240902307,1.099440332428725
2016-07-26,20.309999465942386,20.020000457763672,20.25,20.18000030517578,141400.0,17.741912841796875,16.455315246582032,14.268435683250427,17.15806978970039,15.143771915225269,17.065609520503195,15.541487463657178,0.4338238681533184,-0.10451263737578176,0.5383365055291002,-642947610.9869741,-9.470820506637944,28507100.0,2.6533688200762353,18.62399781010022,0.0,16.167029258991576,0.0,17.3955135345459,0.6409864636218777,14.1241507255841,1.4070393065067215,58.39036589490409,-50.72324335902131,-40.42793089176908,26.12500866087486,-0.24745016999196956,-0.247144264432142
2016-07-27,20.399999618530273,20.100000381469727,20.1299991607666,20.31999969482422,175800.0,17.86499786376953,16.512286319732667,14.285096201896668,17.211678538671354,15.190583271927654,17.11718296200425,15.587497570590097,0.42418633930324035,-0.09132013298068786,0.5155064722839282,-645742840.5992727,-9.598094571115533,28682900.0,2.653705816980318,18.58300442842619,0.0,16.379463337381917,0.0,17.481233882904053,0.6741578509360175,12.605180537051488,-1.502655927420896,59.81668475726624,-83.8237653555693,-55.28793011008505,27.00000447450286,0.6913574348147655,0.6937528273878613
2016-07-28,20.649999618530273,20.14699935913086,20.209999084472656,20.46999931335449,281200.0,17.99687385559082,16.578576679229737,14.30505364894867,17.269082713708645,15.238749288681063,17.173937213203384,15.635207992075259,0.428504758130817,-0.069601371322489,0.498106129453306,-648428076.304214,-9.86785008404245,28964100.0,2.6630840982503483,18.621125419317686,0.0,16.457394401849307,0.0,17.539259910583496,0.7114929911864666,12.336501246342475,-1.5865398605728178,61.34554402044537,-110.78350385297836,-81.77683752252295,27.937494178061616,0.735469622449747,0.738180842936087
2016-07-29,20.65999984741211,20.31999969482422,20.489999771118164,20.5,291100.0,18.023250579833984,16.64644962310791,14.322417516708374,17.324867967279943,15.28689436123071,17.22873162395375,15.682495964110084,0.42772832068414246,-0.056302247015330875,0.48403056769947334,-652652019.6413994,-10.057724509570933,29255200.0,2.6630870906482724,18.620507751978877,0.0,16.600439895115848,0.0,17.610473823547363,0.7043380646270092,11.470831944123793,0.048810113201346275,61.659751465789576,-108.92598816100708,-101.1777524565182,28.125002966053025,0.14645551269607537,0.1465628111571693
2016-08-01,20.450000762939453,20.190000534057614,20.450000762939453,20.38999938964844,221500.0,17.92654037475586,16.709399127960204,14.338418645858765,17.37314799587901,15.33337422528804,17.273751543360337,15.726932487093169,0.40581433724346994,-0.06257298436480274,0.4683873216082727,-656730104.1332014,-10.605960400527541,29033700.0,2.6462058829666435,18.60358807039724,0.0,16.73692840146555,0.0,17.670258235931396,0.6372945176295242,10.563850533525027,0.29513351438099594,59.742254683613616,-116.5574112000606,-112.0889677380153,27.437502381316857,-0.538030602152606,-0.5365858098113185
2016-08-02,20.489999771118164,20.01000022888184,20.459999084472656,20.049999237060547,228200.0,17.62761688232422,16.76215009689331,14.351254715919495,17.40398368370242,15.375542388309706,17.296581565228973,15.76456980185022,0.34040562417353826,-0.10238535794778758,0.44279098212132584,-659223555.7921989,-10.585545710719975,28805500.0,2.6402954196377624,18.49436458794792,0.0,16.957807882144856,0.0,17.726086235046388,0.435915575162125,8.668335950916939,-0.5949493517553878,54.13812108730668,-137.7576611845042,-121.08035351519057,25.31249317807802,-1.681550395921949,-1.6674912514217488
