Date,High,Low,Volume,Adj Close
2010-01-04,22.950000762939453,22.0,6675700.0,15.418571472167969
2010-01-05,23.739999771118164,22.899999618530277,5317400.0,15.836019515991213
2010-01-06,24.100000381469727,23.21999931335449,5367800.0,16.179401397705078
2010-01-07,21.170000076293945,19.420000076293945,41190300.0,13.775717735290527
2010-01-08,21.229999542236328,20.229999542236328,11968100.0,13.661259651184082
2010-01-11,20.59000015258789,20.11000061035156,7021300.0,13.681459426879885
2010-01-12,20.799999237060547,20.299999237060547,7121500.0,13.98444366455078
2010-01-13,20.899999618530277,20.6200008392334,4446900.0,13.997910499572754
2010-01-14,20.82999992370605,20.38999938964844,6771900.0,13.802653312683104
2010-01-15,20.670000076293945,20.40999984741211,6128800.0,13.802653312683104
2010-01-19,20.809999465942383,20.399999618530277,4101700.0,14.01137638092041
2010-01-20,20.770000457763672,20.38999938964844,4074200.0,13.809385299682615
2010-01-21,20.649999618530277,20.32999992370605,4426000.0,13.748785972595217
2010-01-22,20.440000534057617,19.979999542236328,3384400.0,13.48620319366455
2010-01-25,20.290000915527344,19.899999618530277,3506600.0,13.418874740600586
2010-01-26,20.049999237060547,19.520000457763672,6250600.0,13.223612785339355
2010-01-27,20.01000022888184,19.5,6569000.0,13.425607681274414
2010-01-28,20.01000022888184,19.75,4298200.0,13.37173843383789
2010-01-29,20.040000915527344,19.71999931335449,4526900.0,13.31114387512207
2010-02-01,20.06999969482422,19.65999984741211,5728600.0,13.418874740600586
2010-02-02,20.299999237060547,19.86000061035156,4298300.0,13.62086009979248
2010-02-03,20.56999969482422,20.059999465942383,3253000.0,13.809385299682615
2010-02-04,20.420000076293945,19.96999931335449,5044600.0,13.533331871032717
2010-02-05,20.309999465942383,19.8799991607666,3281800.0,13.566999435424805
2010-02-08,20.13999938964844,19.670000076293945,4155600.0,13.257278442382812
2010-02-09,19.149999618530277,18.270000457763672,11024100.0,12.671507835388184
2010-02-10,19.299999237060547,18.790000915527344,5620400.0,12.907160758972168
2010-02-11,19.520000457763672,19.1299991607666,4236100.0,13.035089492797852
2010-02-12,19.26000022888184,18.799999237060547,4913700.0,12.907160758972168
2010-02-16,19.25,18.850000381469727,3780200.0,12.785969734191896
2010-02-17,19.31999969482422,18.950000762939453,3058800.0,12.981228828430176
2010-02-18,19.5,19.11000061035156,2295800.0,13.075488090515137
2010-02-19,19.440000534057617,19.229999542236328,2986700.0,13.001426696777344
2010-02-22,19.350000381469727,19.0,2633200.0,12.846565246582031
2010-02-23,19.13999938964844,18.81999969482422,3590500.0,12.70517349243164
2010-02-24,18.979999542236328,18.739999771118164,3847600.0,12.698440551757812
2010-02-25,17.530000686645508,17.1200008392334,16427400.0,11.789484024047852
2010-02-26,17.770000457763672,17.1299991607666,6984200.0,11.58076286315918
2010-03-01,17.579999923706055,17.260000228881836,4688800.0,11.776019096374512
2010-03-02,17.729999542236328,17.360000610351562,3386600.0,11.776019096374512
2010-03-03,17.940000534057617,17.469999313354492,4654700.0,12.01840877532959
